"","accession","n_seeds","total_area","mean_area","seed_area_sd","mean_convex_hull_area","total_perimeter","mean_perimeter","mean_seed_length","mean_seed_width","mean_seed_extent","mean_solidity","mean_equi_dia","mean_aspect_ratio","plant_id","seedlot","remainder_seed_weight_g","seed_5rac_wt_g","number_of_racemes","subsample","total_seed_weight_g","image_weights_g","seeds_per_g"
"715","3812",79,62318.5,788.841772151899,66.3863277698649,809.810126582278,8488.14818155766,107.444913690603,35.8663955881626,28.4281232809719,0.719714471134422,0.974058139247461,31.6632632088478,0.797365980458663,"Ta07287","Oa070AA086791_seed_lot",6.2408,0.2929,NA,0.1341,6.5337,0.1341,589.112602535421
"716","3813",134,101420,756.865671641791,112.755327036506,776.440298507463,13995.7497955561,104.445893996687,34.2841604859082,28.4967994761111,0.729570489594892,0.974364355614562,30.9372756300488,0.831480355993854,"Ta07296","Oa070AA086791_seed_lot",4.0556,0.5075,NA,0.2133,4.5631,0.2133,628.22315986873
"717","3814",136,83618.5,614.841911764706,88.8027506707335,632.136029411765,12928.1648849249,95.0600359185654,32.3862779280719,24.6239419123706,0.719145631061206,0.973307763777326,27.9043557486662,0.763205586588687,"Ta07371","Oa072AA086827_seed_lot",3.5092,0.333,NA,0.1692,3.8422,0.1692,803.782505910166
"718","3815",84,57116.5,679.958333333333,74.5164414756958,697.047619047619,8361.61413443089,99.5430254098915,33.5703850700742,26.2453390076047,0.724441573363545,0.975374072269956,29.3763490802384,0.784762579111796,"Ta06999","Oa060AA086501_seed_lot",1.1598,0.1912,NA,0.118,1.351,0.118,711.864406779661
"719","3816",67,48067,717.417910447761,80.0735739811398,734.828358208955,6819.46068620682,101.78299531652,33.662159592358,27.5247755477678,0.724374893715126,0.976395101578293,30.1801507456001,0.820797730074402,"Ta06994","Oa060AA086501_seed_lot",1.2809,0.0995,NA,0.0972,1.3804,0.0972,689.300411522634
"720","3817",85,53218,626.094117647059,129.54226866065,644.064705882353,8143.46485507488,95.8054688832339,32.6746076920453,24.6677431106567,0.711750688008409,0.966973466234339,27.9958539193663,0.756279953390461,"Ta07377","Oa072AA086827_seed_lot",0.8014,0.1009,NA,NA,0.9023,0.1009,842.418235877106
"721","3818",128,104490,816.328125,138.391738828531,838.6328125,13971.6076613665,109.153184854425,36.645802244544,28.7805031239986,0.725336581145579,0.973357130846247,32.133670796385,0.788901721846556,"Ta07052","Oa063AA086588_seed_lot",2.8013,0.2211,NA,0.1106,3.0224,0.1106,1157.32368896926
"722","3819",121,100688.5,832.136363636364,98.7271703568307,855.285123966942,13426.7721011639,110.965058687305,38.1690189897521,28.2012195587158,0.715100470894704,0.972899342824973,32.4894663837151,0.740242761918372,"Ta07379","Oa072AA086827_seed_lot",0.9454,0.4642,NA,0.2047,1.4096,0.2047,591.108939912066
"723","3820",90,96167,1068.52222222222,118.442749435677,1101.08333333333,11365.0652586222,126.27850287358,42.5360467698839,32.5492199367947,0.715524942918944,0.970518351669905,36.8261538670025,0.76859178919005,"Ta07916","Oa087AA087252_seed_lot",4.0139,1.8321,NA,0.2248,5.846,0.2248,400.355871886121
"724","3821",137,102321,746.868613138686,123.751608279404,770.014598540146,14417.2300184965,105.235255609464,35.0908930284263,27.8310024651298,0.715157090453068,0.969680136469502,30.7285954953193,0.795620928966787,"Ta07298","Oa070AA086791_seed_lot",0.8467,0.2691,NA,0.1799,1.1158,0.1799,761.534185658699
"725","3822",127,155011,1220.55905511811,149.46658614454,1256.84645669291,17225.4923317432,135.633797887742,46.240936008964,34.3702636328269,0.713447137586489,0.971209808796918,39.3459591428411,0.746790340914271,"Ta07926","Oa087AA087252_seed_lot",8.4502,1.5614,NA,0.3498,10.0116,0.3498,363.064608347627
"726","3823",117,122044,1043.11111111111,183.370563095503,1070.49572649573,14390.675766468,122.997228773231,40.8279387563722,32.7887421143361,0.724272826881812,0.973790701617488,36.2437077567269,0.801760666306294,"Ta07918","Oa087AA087252_seed_lot",2.7013,1.5923,NA,0.2984,4.2936,0.2984,392.091152815013
"727","3824",111,67315.5,606.445945945946,134.111119994363,626.121621621622,10468.0488879681,94.306746738451,31.4523737022469,24.867764434299,0.702304100999688,0.964242767507796,27.5239944657825,0.787464874640751,"Ta07286","Oa070AA086791_seed_lot",0.217,0.1033,NA,0.1226,0.3203,0.1226,905.383360522023
"728","3825",129,136040,1054.57364341085,100.46099018974,1088.2519379845,16201.14500916,125.590271388838,42.4535750159922,32.2910158615704,0.714397924635542,0.969010914993676,36.6008193802745,0.763803048305622,"Ta07923","Oa087AA087252_seed_lot",6.0389,1.1268,NA,0.3085,7.1657,0.3085,418.152350081037
"729","3826",83,48868,588.771084337349,144.293808100441,606.650602409639,7791.13181614876,93.8690580258886,33.0181119987764,23.0669933342072,0.705134166146617,0.96990108146946,27.1537377707278,0.706226997660695,"Ta07372","Oa072AA086827_seed_lot",0.1541,0.0572,NA,0.0884,0.2113,0.0884,938.914027149321
"730","3827",108,109246,1011.53703703704,139.404519692745,1043.89814814815,13340.0786582232,123.5192468354,42.8026408972564,30.6783013255508,0.71204186739547,0.968523217068014,35.7918906756828,0.719433412779913,"Ta07917","Oa087AA087252_seed_lot",7.1278,1.1528,NA,0.2319,8.2806,0.2319,465.717981888745
"731","3828",190,198563,1045.06842105263,131.413602706606,1078.31842105263,23812.7377187014,125.330198519481,43.1158191379748,31.5029833040739,0.713853394423858,0.969297415592531,36.3986119768323,0.7342700723564,"Ta07922","Oa087AA087252_seed_lot",9.7197,1.3708,NA,0.4321,11.0905,0.4321,439.713029391345
"732","3829",89,86559.5,972.578651685393,121.712400832221,996.679775280899,10677.1859705448,119.968381691515,41.0996957200297,30.6113001791279,0.722204910182056,0.975784944899283,35.1201951022704,0.7467418836491,"Ta08142","Oa095AA087488_seed_lot",1.4521,0.4215,NA,0.1914,1.8736,0.1914,464.994775339603
"733","3831",108,107942.5,999.467592592593,142.968336360282,1027.76388888889,13217.0664712191,122.38024510388,42.3709308571286,30.6363365915087,0.711967814957616,0.971718116156058,35.5321530362871,0.726401714340201,"Ta07928","Oa087AA087252_seed_lot",0.1116,0.5596,NA,0.2158,0.6712,0.2158,500.463392029657
"734","3832",139,122561.5,881.737410071942,108.562533421107,906.651079136691,15765.6921337843,113.422245566793,36.5170125343817,31.4416133688508,0.725464269128987,0.972391237065317,33.4367684661554,0.861324467620762,"Ta08146","Oa095AA087488_seed_lot",15.0251,1.3134,NA,0.2843,16.3385,0.2843,488.920154766092
"735","3834",132,122305,926.55303030303,121.955617906018,956.931818181818,15511.4250973463,117.510796192017,39.4544308113329,30.4564840865858,0.71486235606089,0.968407090259773,34.2643532454659,0.774024512373268,"Ta08144","Oa095AA087488_seed_lot",15.0713,1.0205,NA,0.2686,16.0918,0.2686,491.437081161579
"736","3835",0,0,0,0,0,0,0,0,0,0,0,0,0,"Ta07240","Oa069AA086743_seed_lot",0,0,"0",NA,0,0,NA
"737","3836",134,124441.5,928.667910447761,152.454799711257,956.682835820896,15823.290104866,118.084254513926,41.0286056319279,29.3101697679776,0.709684510450885,0.970230626889576,34.2397058120771,0.716335229410785,"Ta08048","Oa092AA087394_seed_lot",1.1429,0.5853,NA,0.232,1.7282,0.232,577.586206896552
"738","3837",56,56445,1007.94642857143,114.525689002767,1036.60714285714,6883.40180814266,122.917889431119,42.6493730545044,30.6550469057901,0.711898657265287,0.972369592870413,35.7637987269251,0.720654406839945,"Ta08042","Oa092AA087394_seed_lot",0.1867,0,NA,NA,NA,0.1867,299.946438136047
"739","3838",133,108336.5,814.56015037594,103.632583021044,836.18045112782,14566.9184076786,109.525702313373,37.0683776597331,28.5035145551639,0.718898392064303,0.97411818025414,32.1381818844084,0.773773490984377,"Ta07874","Oa086AA087218_seed_lot",0,0.4815,NA,0.2448,0.4815,0.2448,543.300653594771
"740","3839",107,103095.5,963.509345794393,154.554838245329,990.883177570093,12716.0816218853,118.841884316685,39.2273243342605,31.8639839921042,0.723403006514957,0.971276827487102,34.8842778767397,0.815199055886568,"Ta07924","Oa087AA087252_seed_lot",5.2205,1.4581,NA,0.2169,6.6786,0.2169,493.314891655141
"741","3840",116,120511.5,1038.89224137931,211.751390386426,1074.96120689655,14598.8006498814,125.851729740357,43.9753848437605,30.665608907568,0.699390424698558,0.964626321790626,36.12395003053,0.700195876222082,"Ta08046","Oa092AA087394_seed_lot",5.5424,0.736,NA,0.2609,6.2784,0.2609,444.61479494059
"742","3841",141,151473,1074.27659574468,112.447343637746,1105.52836879433,17849.8497507572,126.594679083385,42.7824744637131,32.5784504802514,0.717311380003588,0.97176146754607,36.9296976396776,0.763708861995916,"Ta08050","Oa092AA087394_seed_lot",3.0483,0.9606,NA,0.319,4.0089,0.319,442.006269592476
"743","3843",111,106201,956.765765765766,153.822105336295,985.603603603604,13238.9903482199,119.270183317296,40.4714208035856,30.637146571735,0.709679954238058,0.969295265975702,34.7628282118988,0.758640480231131,"Ta08143","Oa095AA087488_seed_lot",0.9134,0.361,NA,0.2204,1.2744,0.2204,503.629764065336
"744","3844",155,107582.5,694.08064516129,129.208975552078,716.477419354839,15802.1185344458,101.949151835134,35.4709203043292,25.3166818772593,0.703884501489542,0.967245739737194,29.5703923505754,0.719130361300281,"Ta07378","Oa072AA086827_seed_lot",0.2768,0.2029,NA,0.1641,0.4797,0.1641,944.546008531383
"745","3846",142,144281.5,1016.06690140845,236.947859339665,1052.9014084507,17615.5583460331,124.053227788965,42.2002544403076,31.4094742116794,0.698139833064426,0.964512653415613,35.6959261123961,0.744565092623979,"Ta08051","Oa092AA087394_seed_lot",1.3748,0.6671,NA,0.2636,2.0419,0.2636,538.694992412747
"746","3847",3,2564.5,854.833333333333,46.7154506917501,880,336.977703094482,112.325901031494,37.4549560546875,29.9759019215902,0.721993560835878,0.971207906599509,32.9826880309859,0.800328592115745,"Ta07382","Oa072AA086827_seed_lot",0.0063,0,NA,NA,NA,0.0063,476.190476190476
"747","3848",112,128416.5,1146.57589285714,182.286135455705,1180.98214285714,14669.0016645193,130.973229147494,44.6928534848349,33.2584908774921,0.710290226037406,0.968793418548291,37.9826719710014,0.746967499949639,"Ta08047","Oa092AA087394_seed_lot",6.355,1.2179,NA,0.2672,7.5729,0.2672,419.161676646707
"748","3849",6,4823,803.833333333333,289.903374707275,823.583333333333,642.29855132103,107.049758553505,35.8454497655233,28.2848081588745,0.714717965891234,0.976137643410498,31.524465579479,0.795536479409455,"Ta07878","Oa086AA087218_seed_lot",0.0095,0,NA,NA,NA,0.0095,631.578947368421
"749","3850",133,136020.5,1022.71052631579,116.032816193574,1050.8045112782,16496.6424816847,124.034905877328,42.9536828636227,30.9767061032747,0.71065760245023,0.97243105574344,36.0099308774455,0.723181788478797,"Ta08053","Oa092AA087394_seed_lot",9.4516,0.911,NA,0.2953,10.3626,0.2953,450.389434473417
"750","3853",157,141927.5,903.996815286624,132.085581920704,931.426751592357,18241.180709362,116.185864390841,39.8494167935317,29.4715511783673,0.717629192050738,0.970389403641543,33.8310170471266,0.740924848884261,"Ta06800","Oa053AA086317_seed_lot",1.1685,0.8932,NA,0.2869,2.0617,0.2869,547.228999651447
"751","3854",72,65586,910.916666666667,150.389213353078,941.034722222222,8446.14104354382,117.307514493664,40.5209918022156,29.2118076880773,0.708128237180104,0.967107191167485,33.9317241743499,0.723190285645673,"Ta07212","Oa068AA086727_seed_lot",0.7359,0.1145,NA,NA,0.8504,0.1145,628.82096069869
"752","3855",194,166911,860.365979381443,124.170074228898,885.115979381443,21890.1019495726,112.835577059652,38.3352695937009,29.1249009358514,0.718530727416397,0.972068190172411,33.0121538622263,0.763351177902581,"Ta07873","Oa086AA087218_seed_lot",0.0099,0.3307,"4",0.1495,0.3406,0.1495,1297.65886287625
"753","3857",109,71563,656.54128440367,236.625212805762,682.256880733945,10810.1981641054,99.1761299459212,33.9271159390791,25.0635265385339,0.686382633846363,0.960785317653892,28.4198357880863,0.745791856748251,"Ta07201","Oa068AA086727_seed_lot",0.6944,0.1212,NA,NA,0.8156,0.1212,899.339933993399
"754","3859",139,95989.5,690.571942446043,101.791872791935,708.755395683453,13919.423891902,100.139740229511,33.4845176532114,26.5762480042821,0.724200941625483,0.973850485633733,29.5557506916388,0.795430384188002,"Ta07316","Oa071AA086801_seed_lot",0.3945,0.3026,NA,0.2027,0.6971,0.2027,685.742476566354
"755","3860",107,102941.5,962.070093457944,94.3473222215053,997.070093457944,12931.3019617796,120.853289362426,41.6667656943063,30.1460814787963,0.710099689685762,0.964927989804154,34.9582580670775,0.725782033799077,"Ta07876","Oa086AA087218_seed_lot",0.3911,0.4941,NA,0.2038,0.8852,0.2038,525.024533856722
"756","3861",130,134442.5,1034.17307692308,76.5468066650347,1071.28461538462,16341.2699004412,125.70207615724,43.5217113494873,30.9803247305063,0.704324970718386,0.965353284814184,36.2617372831572,0.714236276593778,"Ta07877","Oa086AA087218_seed_lot",7.5381,1.2912,NA,0.2942,8.8293,0.2942,441.8762746431
"757","3862",124,113295.5,913.673387096774,239.093801067195,943.213709677419,14443.2127822638,116.477522437611,39.7972500862614,29.5629784061063,0.707799824814735,0.966772592398398,33.751320297146,0.743944065565498,"Ta07207","Oa068AA086727_seed_lot",0.3469,0.2429,NA,0.1909,0.5898,0.1909,649.554740701938
"758","3863",44,26753,608.022727272727,97.3066332107304,625.772727272727,4134.98726177216,93.9769832220944,30.9769525961442,25.5316633744673,0.720494997096578,0.971474459154279,27.7288136160685,0.827005113368745,"Ta07324","Oa071AA086801_seed_lot",0.8332,0.0584,NA,NA,0.8916,0.0584,753.424657534247
"759","3864",119,126152.5,1060.10504201681,95.7325652124669,1088.06722689076,14803.1093115807,124.395876567905,41.2787997462168,33.1724356483011,0.727216520808066,0.974294113382096,36.6985361690597,0.804557067717724,"Ta06797","Oa053AA086317_seed_lot",0.7951,1.7064,NA,0.3161,2.5015,0.3161,376.463144574502
"760","3865",90,53613,595.7,188.675406422682,612.861111111111,8335.00396025181,92.611155113909,30.9895239300198,24.6261215633816,0.715396826718194,0.970677912077001,27.1942571365124,0.792781846588717,"Ta07116","Oa065AA086647_seed_lot",0.4223,0.089,NA,NA,0.5113,0.089,1011.23595505618
"761","3866",130,113276.5,871.357692307692,181.631540249038,897.576923076923,14759.8300901651,113.537154539732,38.5244783548208,29.167779981173,0.712177062797354,0.969841031700781,33.0688508679708,0.761444224040937,"Ta07946","Oa088AA087289_seed_lot",7.5191,0.5717,NA,0.2324,8.0908,0.2324,559.380378657487
"762","3867",7,6239,891.285714285714,97.5550516131179,919.285714285714,809.837654232979,115.691093461854,39.3945105416434,29.3093182700021,0.714599755764535,0.969539123943446,33.6437677469649,0.74587304069584,"Ta07464","Oa073AA086875_seed_lot",0.0147,0,NA,NA,NA,0.0147,476.190476190476
"763","3868",109,84328,773.651376146789,85.7372845714236,793.688073394495,11596.378968358,106.388797874844,35.6306122771097,28.1260225138533,0.724579936541275,0.974556641520928,31.332258796644,0.792692791359928,"Ta07321","Oa071AA086801_seed_lot",1.5155,0.4025,NA,0.1873,1.918,0.1873,581.954084356647
"764","3869",112,101737.5,908.370535714286,101.600541459855,937.125,13048.65016222,116.505805019821,39.6063420942851,29.8079987423761,0.720675307810679,0.969182076955792,33.9540860381335,0.754547867934774,"Ta07955","Oa088AA087289_seed_lot",7.0903,0.7093,NA,0.2352,7.7996,0.2352,476.190476190476
"765","3870",144,68474,475.513888888889,140.608342922659,489.618055555556,11938.119076252,82.9036046961943,27.6129564576679,22.2310633394453,0.71052785042657,0.970022024705798,24.3593827286332,0.80739526767299,"Ta07465","Oa073AA086875_seed_lot",0.0716,0.1082,NA,NA,0.1798,0.1082,1330.86876155268
"766","3872",113,63045,557.920353982301,122.786064791638,577.393805309734,10256.7280435562,90.767504810232,30.5715444615457,23.5443509447891,0.702585925770778,0.964773021623058,26.4352170754478,0.771109738815686,"Ta07320","Oa071AA086801_seed_lot",1.8677,0.1336,NA,NA,2.0013,0.1336,845.808383233533
"767","3874",135,87116,645.303703703704,65.6331134656519,663.996296296296,13187.5689929724,97.6856962442398,33.4391743271439,25.0973025427924,0.714471245969284,0.969971905859761,28.6140457555839,0.75223900714147,"Ta07313","Oa071AA086801_seed_lot",1.1634,0.5055,NA,0.1734,1.6689,0.1734,778.546712802768
"768","3875",143,75302,526.587412587413,226.100760558093,543.818181818182,12413.1972808838,86.8055753907957,29.2945586784736,22.6656602846159,0.702348654359206,0.964510016907509,25.254154388482,0.778548487517174,"Ta07114","Oa065AA086647_seed_lot",4.174,0.138,NA,NA,4.312,0.138,1036.23188405797
"769","3877",68,47936.5,704.948529411765,97.1193733730416,725.816176470588,6935.70332312584,101.995637104792,34.6972396794487,26.3481790598701,0.714345741703408,0.971338482936726,29.8928205242121,0.762447091492044,"Ta07322","Oa071AA086801_seed_lot",0.7319,0.2202,NA,0.1251,0.9521,0.1251,543.565147881695
"770","3878",259,206461.5,797.148648648649,221.813661644978,828.032818532819,28511.5067242384,110.083037545322,38.1275768427315,26.9810130743446,0.693326281281587,0.961462498792975,31.4921325518485,0.713129385911982,"Ta07882","Oa086AA087218_seed_lot",0.0021,0.4303,"4",NA,0.4324,0.4303,601.905647222868
"771","3879",92,75415,819.728260869565,104.759730672471,845.483695652174,10143.7574796677,110.258233474649,37.2633204460144,28.4857102477032,0.717776604889441,0.969555038187519,32.2131575782484,0.765345089602469,"Ta07883","Oa086AA087218_seed_lot",0.6102,0.7665,NA,0.1909,1.3767,0.1909,481.927710843374
"772","3881",91,69560.5,764.401098901099,113.019374439868,785.862637362637,9680.23561549187,106.376215554856,36.4975632678021,27.0824104351002,0.713805571817716,0.972848581131335,31.118296578767,0.745062732807141,"Ta07315","Oa071AA086801_seed_lot",1.4177,0.2935,NA,0.1464,1.7112,0.1464,621.584699453552
"773","3883",105,113989,1085.60952380952,90.8346972038616,1116.88571428571,13381.5933759212,127.443746437345,43.8591937837147,32.087865284511,0.721227788778041,0.971907494202976,37.1459503410533,0.734697650465064,"Ta07956","Oa088AA087289_seed_lot",6.8026,1.5371,NA,0.249,8.3397,0.249,421.686746987952
"774","3884",133,98273,738.894736842105,97.2866751876073,762.563909774436,13898.8137207031,104.502358802279,34.765586996437,27.6668077483213,0.719725861063849,0.968883971614994,30.6081157227961,0.798458601179705,"Ta07347","Oa071AA086810_seed_lot",1.6697,0.1756,NA,NA,1.8453,0.1756,757.403189066059
"775","3885",8,4277.5,534.6875,190.483395883061,572.5,745.796025514603,93.2245031893253,31.2612750530243,23.4429171085358,0.626894508553447,0.91714701666239,25.4997605316947,0.752700784139815,"Ta07314","Oa071AA086801_seed_lot",0.0023,0.0045,"2",NA,0.0068,0.0045,1777.77777777778
